id,item_name,category,price,item_count
51666,Prioundo 1dl,Rotwein,10.064245810055866,358
1489970,1/8 Veltliner,Wein/Most,2.5,3
1331590,bellota schinken. 70g.,Sharing is caring,14.68564144736842,608
493959,Pizza Calzone,Mittagstisch,7.5,3
1625231,Grappa Marzadoro 2cl + Gewürttraminer,Spirituosen + AF Grappa,4.799999999999999,13
1401644,Formule Midi 17.90 ++ Alc + Verre Blanc. + Côtelettes D'agneau. + A Point,Formule Midi + Af Formule Midi Alc. + Af Choix 2 Viandes + Cuisson,17.900000000000002,4
1712977,- Apfel,AFZ Schorle Sorte,0.0,1
643599,1 L Still,AFG,3.900000000000004,59
567636,Grauburgunder Fl + 4 gläser,Weißweine Flasche + Auswahl,25.5,2
836452,Zusatz Maske/Botox&Booster daheim,Treatments,59.0,10
1748372,Vegetaria + Mit Knoblauch + Mit Mozzarella + Mit Spinat + 30cm,Pizza + AFO extras Pizza + AFO extras Pizza + AFO extras Pizza + AFZ Pizza,14.5,1
712473,Schorle 0.5 + Grapefruit,Alkoholfrei + Abfrage Schorlen,3.8499999999999996,8
1952949,"Pils Schwedter 0,3 l",Biere Ausschank,3.5,340
1429513,Mehrkornbrot extra,Auslage,0.4833333333333333,36
1846728,Cupcake,DESSERTS,3.7957239309828403,1333
627414,Latte macchiato + mit Hafermilch,Milchgetränke 75% Milch + ZAF Heißgetränke,3.7,1
769144,LARA Croffel,FOOD,6.9,2
422944,"Gewürztram. 0,25l",Weißwein,7.0,2
698785,Picada Mixta Doble *,Entradas,25.900000000000002,8
707074,1 Kugel Eis + Zitronensorbet + -,Dessert + AF Gemisch. Eis + AF Gemisch. Eis,2.0,2
260003,"Blueberry klein 0,33",Icetee,3.770000000000002,30
1503984,Latte Macchiato Dupl,Kaffee,4.1,2
1600947,"Cheeseburger Menü + Brioche + normal, + keine Auswahl + Fries, klein. + Ketchup. + Maisel..",Burger Menü + AF Brötchen + AF  Größe + AF  Extras + AF Menü Beilagen + AF Dips kostenlos + Getränke Käseburger,10.88,2
834378,Pide Dönerfleisch+Käse + Kalbfleisch + Gouda,Pide + AF Dönerfleisch + AF Käse,8.5,7
281562,Wonder Waffel + Bitter Schokolade + Keine Früchte + Keine Toppings + Kokosraspel + Rafaello + Bueno White + Kein Eis + Ohne Sahne,wonderwaffel + AF Soßen + AF Früchte + AF Toppings + AF Toppings + AF Specials + AF Specials + AF 2 Eis + AF Sahne,6.3,1
1280949,Double Bacon Supreme + Pommes Menü + Ketchup + Fritz Melone.,BABAS + Menü + Saucen #1 + Menügetränke,16.0,1
96492,Brötchen ++ Butter,Frühstücke,2.0,1
193709,"Scaloppina Vivarium + Bratkartoffeln,",Fleisch + Beilagen,16.800000000000004,15
1634442,Chili Cheese + Keine Extras + Extra Bacon,BURGER + Extras + Extras,8.76,15
852770,"Brownies 2,70",Kuchen,2.972941176470581,170
1940418,Gericht Nr. sieben + Well Done,Wochenkarte Hauptspeise + Abfrage Gargrad,32.1,5
716919,"TD Champagner Rose 0,1L",Schaumweine,6.0,6
1130456,"Weizen Alkoholfrei 0,5 Flasche",Alkoholfreie Getränke,3.0,6
260653,Shakshouka + Pip 15,Karte + Abfrage Pip,9.5,16
1976836,kl. Beilagensalat,Salate,3.8444999999999974,80
668939,Torten + Mango-Maracuja,Div. Speisen + Div. Speisen,3.8999999999999995,7
1545649,omelette,Essen,9.0,195
509581,Bier,Weitere Alkoholische Getränke,2.700000000000002,45
657359,Flasche Grillo,Wein und Prosecco,52.0,1
892209,Frühstück Vegan + Stachelbeerkonfitüre,Frühstück + AF Frühstück,8.900000000000002,20
1493588,Grappa Il Ribelle 2cl,Digestif,6.0,1
1320813,Kümmerling 2cl,Schnaps,2.292452830188679,53
1987524,Williams Birne 4cl,Spirituosen & Liköre,4.1000000000000005,12
821067,Polarlicht + ! Extra Cheddar + ! Extra Hähnchen + Sauerkrem,Burger + Extras Können die Extras für jedes Gericht eingegeben werden?. bzw. im Bon dann dem richtigen Burger zugeordnet + Extras Können die Extras für jedes Gericht eingegeben werden?. bzw. im Bon dann dem richtigen Burger zugeordnet + Extras Können die Extras für jedes Gericht eingegeben werden?. bzw. im Bon dann dem richtigen Burger zugeordnet,12.700000000000001,1
1418853,Classic Burger + Veggie Falafel + Ziegenkäse,Burger + Abfrage Beef o. Veggie + Abfrage Extras,8.3,1
624935,Cafe Latte + Hafermilch + Decaf,Coffee + Abfrage Café/Tee (Option) + Abfrage Café/Tee (Option),4.299999999999998,22
1702081,"Karte 4,20",Karten,4.2,1
119583,Kleine Portion Eis + Vanilla + Erdbeer + mit Sahne,Eiskarte + ABFRAGE Eis + ABFRAGE Eis + ABFRAGE Eis,4.2,1
723821,Rote Bete Bagel,Bagels,5.200000000000001,12
548016,Cola gesp 0.5,AFG Flaschen,2.325,4
1648880,Strunde Burger + Spicy Wedges extra,Hamburger + Abfrage Beilage Extra,14.1,3
1997913,Hummus #2 + Olive + NO ADD-ON + For Here + 22,BAGEL MENU + BAGEL OPTIONS + ADD-ONS + For Here or To Go? + Table Number,5.9,1
956631,Ekmek Arasi Yaprak Döner + Mit allem,Döner + Extras,6.0,6
1744163,Puderzucker,süße Crêpes,2.69090909090909,22
1770927,Salsiccia + + Rucola,Pizza + AF Zutaten,12.375,4
1570044,Hoffrühstück Drum & Dran,Frühstück,20.0,8
1832978,Marinara + Champignon + Rucola,PIZZE CLASSICHE ROSSE + Optionalabfrage EXTRA ZUTATEN + Optionalabfrage EXTRA ZUTATEN,10.9,1
1731096,"Weinschorle 0,2l TR",Wein,3.7777777777777777,18
2043747,Classic Menü + Süßkartoffeln Menü + Sweet Chilli + Sprite Glasflasche,Menü + Beilagen + Saucen + Getränke,13.5,2
1081309,Schnitzel Mexico* + Röstinchen,Schnitzel + Abfrage Beilagen,9.9,1
783797,Grüner Salat + honig,Vorspeisen + Küche Beilagen / Extras,8.0,1
1229661,Postkarte Gretas Schwester,Bilder und Papeterie,2.4,1
236011,"Asbach Uralt 0,02",Spirituosen,2.1999999999999997,7
1030389,1 Kugel + Blau + keine Extras,Eisbecher + Abfrage Eissorten + Abfrage Eistoppings,1.3,2
1552106,Tequila,Schnapps,2.4644,25
224717,Maracuja,Säfte 0.2,2.5,1
1480389,Birkesdorf,Anfahrtskosten,1.1153846153846154,13
956157,Gemüse Burrito + Ananassalsa,Burritos + AuswahlDips,12.0,3
1825881,"0,4 Rhabarber",Saftschorle,3.399999999999999,14
1284739,Schwarzwälder Würfel,Kuchentheke,3.090909090909091,11
20376,US - Bürgermeister 200g + Medium - + Pommes Frites + Röstzwiebeln*,Steaks + AF Garstufen + AF Beilagen + AF Beilagen,27.0,4
1359068,HiFive Burger + Guacamole* + Durch*,Burger + Add-Ons + Add-Ons,9.72,1
1166612,Kinderpunsch,Weihnachtsverkauf Speisem,2.1666666666666665,6
1678805,Tagl. Salmone,Pasta,14.0,10
235996,SCHRAML Nuss,Spirituosen,3.3,10
64364,R. Tom-Yum- + Schweinebauch + 2 Eier + Krabbenstangen + Wantan,9Chan Nudelsuppe + Abfrage 9chan suppe 2 + Abfrage 9chan suppe 3 + Abfrage 9chan suppe 3 + Abfrage 9chan suppe 3,17.5,1
1938183,Pizza vegetarisch + Weizen + Bresaola,Pizza + Abfrage Gargrad (Zwang) + Abfrage Extra Pizza,14.5,1
1648004,Künefe + mit Eis,Desserts + Zwangsabfrage Künefe,5.92199421965318,346
879859,Cappuccino + Kuh,Heißgetränke + AF Milch,2.586387434554983,191
1724951,Kleiner Salat + Balsamico,Salate + Abfrage für Salate als Zwang,4.418181818181818,22
1019503,Tee mit Rum,Tee,4.200980392156863,102
1730785,"Lambrusco Perlwein 0,2",Wein,3.9,1
318593,Bratkartoffel mit Dip + Barbecue + Knoblauch,Burger + AF Dip + AF Dip,4.6000000000000005,1
1741071,Puttanesca + Rigatoni,Pasta + AF Pasta,11.0,1
332420,CRUZ de Alba Crianza,Vinos tintos / Rot Flaschen,43.0,1
1297403,Orange Puglia,Flaschenweine weiss,42.0,6
1876683,Räuchersaibling,Vorspeisen,15.88888888888889,27
22434,Classic Waffel + Erdbeere. + keine + Banane. + Erdbeere Frucht + keine früchte. + Kinder Schokobons. + keine. + Kokos. + -kein topping,Waffeln + af gratis cream + af cream + af gratis frucht + af gratis frucht + af frucht + af gratis special + af special + af gratis topping + af topping,6.9,1
1262862,Arroz con Mariscos,Hauptspeisen,21.0,42
294273,Stange FS,Bier,4.5,19
1790754,Arg. Roast 300g + mit Süßkartoffel + mit Kräuterbutter,Steak + AF Steaks + AF Steak 2,30.1,10
803898,Ca Phe Sua Da.52,Ca Phe,4.55,8
1650163,Frikadellen mit Kartoffelpüree,Hauptgänge,8.9,9
1375959,AF Hefeweizen 0.5 l,Biere,5.199999999999996,50
1332677,CriminalOwl 75cl,Wein Salto,49.0,31
1064407,Bubble Waffel Vanille + Zartbitter Schokolade + Banane + Erdbeere + - ohne Topping - + Bueno + Pinke glitzer soße + - ohne Eis - + ohne Sahne,"Waffeln & Eis + Abfrage Aufstrich + Abfrage Frucht + Abfrage Frucht + Abfrage Topping + Abfrage Spezial + Abfrage Soße + Abfrage Eis (Waffeln, Shakes, Crazy Shakes) + Abfrage Sahne",6.5,1
1410059,Schnitzel Wiener Art* + Bratkartoffeln + Kroketten*,Fleisch + Abfrage Beilagen Deftiges + Abfrage Beilage,15.9,2
646650,Hauseistee 0.3,AFG,5.5,152
1661209,34 Fenchel,Kräutertee,8.832,5
1382494,"Bitburger Drive 0,33l",Biere,2.6423076923076936,52
1265190,Kalbsbackerl,Hauptspeisen,28.167500000000004,60
635342,Jägermeister 4cl,Liqueur,7.930555555555555,36
613647,Pasta Sahne + Büffelmozzarella + doppelt Hähnchen + Teller,Pasta + AF Extras + AF Extras + Besteck & Tüte,0.0,36
551296,5er + Auf die Hand + Weiße Schokolade + MI Vollmilch Schoko + MI Weiße Schokolade + TI Pistazien + TI Cookies + FI Bananen,Choose It + Choose It + Abfrage Fill It + Abfrage Melt it + Abfrage Melt it + Abfrage Top It + Abfrage Top It + Abfrage Fruit It,4.9,1
1824907,Cheese Burger + Classic_Fries + Feigensenf Soße + Mango Maracuja,Mittagstisch Burger + AF Toppings + AF Toppings + Getränke Mittagstisch,9.950000000000001,1
288817,"Alsterwasser vom Fass 0,3l",Bier,3.0,28
1577427,Bacardi,Longdrinks-whisky,6.093749999999998,32
1934539,Ferrari Scuderia + (Mit Zündspulen) + (Dip) Cocktail Sauce,Burger Menü + Optionalabfrage Burger Menu + Dips Saucen,26.6,2
685222,Männerskulptur Gold-Holz,Dekoration,29.95,1
1752355,Dos Pinchos,Empfehlungskarte,10.9,5
92071,Salatteller + mit Kräutersauce + mit Ajoli,Speisen + Zwangsabfrage Vöner + Zwangsabfrage Vöner,6.2,1
1288186,TA Fàva,Take Away / Smood/Uber,9.0,7
121204,A54 Garnelen (geschält),Fisch,20.38888888888889,9
1197896,KL Dunkel,Flaschenbier & CO.,3.8000000000000003,6
268185,Heißer Kakao Dunkel,Kaffee & Heiß Getränke,3.899999999999999,11
662842,Gran Classico Negroni,Negroni des Hauses,18.0,4
2024734,"fritz-kola-kaffee 0,33 * #1",Keller Fritz & Black Punk,3.0,20
1930201,Tee Glas div.,Tee und Frisch gepresste Heißgetränke,2.6999999999999997,6
586593,Mahlzeit + Croissant + Kürbiskernbrot + Margarine + Margarine + Salami + Rührei + Obstschälchen + Käsekuchen,Frühstück + AF Brot + AF Brot + AF Aufstrich + AF Aufstrich + AF Zutaten + AF Zutaten + AF Zutaten + AF Zutaten,12.9,1
190608,"Riesling Kabinett Koehler 0,1",WEIßWEIN,3.1999999999999997,7
954839,Wie oben nur mit Käse 180g + Durch + Süsskartoffel Fritten* + Ohne* #5 + Ohne,"Burger + Abfrage Gargrade + Abfrage Beilagen + Abfrage Dips & Saucen (nur bei Fritten, sonst OHNE)* + Abfrage Burger Extra Topping",11.900000000000004,18
1615242,"Chardonnay trocken 0,7 + Chat Sauvage",Weingut Chat Sauvage + AF Weingüter,60.0,3
1254160,"0,2 Primitivo Puglia",Wein & Sekt,7.875,16
1687971,52.Curry Rind,Rindfleisch Gerichte 50-56,9.0,19
1540842,"Waldbeeren Secco 0,1l",Aperitif,6.100000000000008,70
1916851,Estrella Radler grande + Kas Limon,Bier + Alkoholfreie Getränke,2.9,5
2032597,Filet de bœuf griller + Saignant + Ratatouilles + Frites,GRILLADES SOIR ET MIDI WEEK + Opt. Cuisson + Accompagnement* + Accompagnement*,22.0,1
1405607,Bahnhöfle Burger + Pommes statt Wedges + Well Done,Mittagskarte + AF Umbestellung + AF Gargrad,15.5,3
1960214,Pescatore + + Meeresfrüchte,Pizze / Pizzen + AF Extras,18.900000000000002,2
1819908,Martini Bianco 5cl,Wine / Prosecco/ Aperitivs,3.5,2
210686,SR12.Aal Avocado,Spring Roll,7.0,2
484126,Hühnerbrühe-golden joich-,Suppen,7.5,13
149156,Belgian Waffle + Nutella + Erdbeer + Banane + Kiwi + Bunte Streussel + — + Sahne + . + Weißschoko,Waffeln + AF Soßen + AF Früchte + AF Früchte + AF Früchte + AF Streussel + AF Specials + AF Eis / Sahne + AF Informationen + AF Soßen,7.3,1
216221,Canneloni Prosciutto,Penne - Pasta,7.0,2
201920,Kölscher Milchkaffee 1kg,Kaffee außer Haus 1000g,27.148412698412674,189
142632,Wonder Waffel + Bitter Schokolade + Banane* #1 + Kiwi + Korokant + Oreo + Kinder Bueno + Vanille Eis,WonderWaffel + AF Soßen + AF Früchte + AF Früchte + AF Toppings + AF Specials + AF Specials + AF 2 Eis,8.3,1
171904,Frühlingsröllchen + Dal + BOX,takeAway essen + AF Dip_ + AF Verpackung_,7.0,6
1236778,Glen Dronach Revival 15 Y 2cl,Whiskey 2cl,7.5,3
1964531,Schoko Törtchen,Eis/ Torten,6.9,2
521562,O-Nektar Liter,Alkoholfrei,4.5,1
921903,Simit Sesamringe,Brot,1.9899999999999995,40
1370695,Jever,Biere,2.5668667642752583,683
789033,Meenzer Salat Hähn gr.,Kalte Küche,9.900000000000002,10
87894,Burgermenü + Menürabatt + Double-Cheese Burger + Kein Extra + Chunky Fries + Ketchup + Coca Cola,Menüs + AF Menü + Burger + AFZ Burger Extras + Fries + Saucen + Getränke,16.8,1
187647,Vendemmie 10,Rotwein Italien,42.0,1
360666,Wonder Waffel + KEINE Soße + Keine Früchte WW + !!!!!! Sahne !!!!!! + KEINE Specials WW + Kein Eis + Getränk: Nein + Im Paket,WonderWaffel + AF Soßen fertig + AF Früchte fertig + AF Toppings ohne Aufpreis + AF Specials + AF Eissorten fertig + AF Getränk fertig + AF Paket fertig,5.7,1
1513865,Kalbsleber,Haupt gerichte,26.0,153
199179,"Riesling ""Rein""",7dl Weissweine,36.0,4
155723,Filetsteak La Paz + Ketchup + Gemischtes Gemüse* + -,Steaks + Beilagen Steaks + Beilagen Steaks + Beilagen Steaks,80.8,1
1108443,Hausmarinierte Oliven,Halbstückchen,5.694545454545454,55
464092,Hot Dog Brötchen,Zutaten/ Extras,1.0999999999999999,15
1887063,1/2 rigatoni tomate + Jus d’orange,MENU BAMBINO + Boissons bambino,11.5,2
57487,Sherry,Cocktails & Degestif,4.5,4
917872,"Maracujasaft 0,25l",Säfte & Schorlen,2.7764705882352945,17
1763358,Kl. Wiener Art + I Pommes + Salat Essig & Öl,Hauptspeisen + Zusatz Beilagen + Zusatz Salat Dressing,16.4,2
870572,Pizza Paprkia,Pizza,5.5,25
1521657,Moonshine 4cl,Edle Liköre,6.0,4
1973602,Fresh Cubano,Gins & Cocktails & Long Drinks,7.0,12
1514791,Muscadet le verre,Les vins blancs,3.5,11
1412173,Curry Reis vegi Lieferando,Lieferando,10.5,1
86619,15H.CURRY HÜHNERBRUST,Haupt Warm,13.357553956834533,695
618080,Der Klassiker + Kräutersauce + Knoblauchsauce + glutenfrei + Einpacken,Döner + Saucen + Saucen + AF Brotauswahl + AF Mitnahme,7.5,3
109546,Bocadillo Jamon,Bocadillo,5.0,11
677544,32.  Gyros Teller groß + Käsesauce + Mayo,Gyros + Af Saucen + Af Saucen,9.5,1
760131,Cheeseburger + - Gurke,Burger + Optionen Speisen,9.9,2
1927438,BREZEL,LAUGEN,1.0371455576559598,1058
1003838,Formule du midi + Le bourgeois. + Saignant + Frites Nature. + Schweppes agrumes *,FORMULES + Articles pour Formules + Cuisson Burgers + ACCOMPAGNEMENTS + SODA menu,15.9,3
287988,"Allgäuer Büble Weißbier 0,5",Bier,4.699999999999993,87
1944524,momos L + angebraten + L (1) + L (2) + L (5) + Dip: a) + Dip: b),L + Zubereitungsart + momos L + momos L + momos L + Dips inklusive + Dips inklusive,11.5,1
455397,Lieblingsfrühstück + Avocadoo + Aufstrich + Omlette + 2Brotscheiben,Frühstück + Baukasten Lieblingsfrühstück + Baukasten Lieblingsfrühstück + Baukasten Lieblingsfrühstück + Baukasten Lieblingsfrühstück,12.200000000000001,1
2040744,"Spätburgunder Rose 0,75",Flaschenwein,20.5,5
653467,Große Nizza + Yoghurt Dressing,Insalate + AFZ Dressing,10.033600000000003,25
766207,Kafi Surprise eingelöst + Espresso Surprise,Warme Getränke + Abfrage Kafi Surprise,0.0,1
272950,Knusper Burger,Warme Speisen,5.4653846153846155,143
1180303,Shish Towak Sandwich,Sandwiches,5.0,30
285685,Pfiff Helles,Bier,2.8000000000000003,9
1896262,Schweineleber gebraten,Verschiedenes,12.5,16
1377394,"Cola Bier 0,3l",Biere,2.977777777777778,27
118126,"VIO med. 0,75l + 1 Glas",AFG + Gläser,6.5625,8
671377,Mandelschleifen,Plundergebäck,2.8000000000000003,1
1324147,Schwabe,Angebote,13.900000000000002,8
1930465,Saitenwürstle        Bröt./Brez.,Vesper,3.5100000000000002,5
1322496,Tapas 6 Schälchen + Matjeshäckerle + Königsb. Klopse + Minibacktüften + Wildbratwurst + Wildschinken + Spanferkelbäckchen,Tapas + AF Tapas + AF Tapas + AF Tapas + AF Tapas + AF Tapas + AF Tapas,14.4,1
988852,Ganze Pizza + Vegan + Rosso + Pesto + Bianco + Romana + Rosso,Speisen + AF Geschmackssorten + AF Soße + AF Geschmackssorten + AF Soße + AF Geschmackssorten + AF Soße,15.0,2
1352645,Quiche+Beilagensalat,Heißes,6.9,1
1494169,Guggenbichler Hollunderbeere 2cl,Digestif,15.0,13
573144,Pizza Parma + Oliven,Pizza + Extras Pizza,29.0,1
1505985,Latte mit Eierlikör,Kaffee,4.5,1
638255,Tee + Hagenbutten,Tee / Punch + AF Teesorten,4.2782608695652184,46
289943,Kirschweizen,Bier,3.5,1
853723,Blondie,Kuchen,4.5,14
1571390,Rom Spiegelei,Frühstück,4.599999999999998,22
346329,Tartufo Classico,Nachspeisen,4.0,10
930029,Mittag: Schweinebraten,Tageskarte,9.900000000000002,11
32325,Kaugummi Minze,Wasserpfeifen Tabak,9.666666666666666,3
1875053,Forelle vsp,Vorspeisen,13.965573770491803,122
1268967,Burger Anamour + Saignant + Frites + Haricots Vert,Plats + Cuisson + Garnitures + Garnitures,20.0,1
709176,"Chili Cheese Burger* + Brioche Bun + Cheddar + Cowboys Fritten* + Smokey BBQ Sauce* + Apfelschorle 0,33l*",Mittagsmenü (NUR DO 12–14Uhr) + Brötchen + Extras + Beilage Mittagsmenü + Sauce Mittagsmenü + Getränke Mittagsmenü,11.61,1
1405455,Liebknecht (Cheese) + + Extra Cheddar + / + //,Marx Burger + AF Toppings_ + AF Beilage_ + AF Dips_,4.985714285714286,7
916714,Birne Ingwer,Scones,2.7,4
933901,4er Box + Rainbow Cupcake* + Rainbow Cupcake* + Slutty Brownie Bite* + Nougat Brownie* + 0x Glas Pfand,Box Deals + Abfrage Box Deal + Abfrage Box Deal + Abfrage Box Deal + Abfrage Box Deal + Abfrage Pfand 4er Box,12.0,1
971601,Pizza Margherita + Weichkäse,Pizza + AF Sonderwunsch Aufpreis,8.5,1
1032257,Riesling  Pute PFG + Quetschkartoffeln,Klassiker + Optionalabfrage Klassiker,20.8,1
348416,Kerner offen 0.1,Weissweine offen,8.0,11
286158,"Hefeweizen 0,5l Alkoholfrei",Bier,4.699999999999997,48
1284354,Shot + Columbia Geisha/Honey + A,Kaffee & Tee + AF Kaffeebohne + AF Service,2.5,7
373610,Hakis Beefburger Menü + Extra Cheddarkäse + Steakhouse Pommes + Joppie + Fanta Exotic *,Burger Menü + Abfrage Burger + Abfrage Süßkartoffel + Saucen + Kaltgetränke*,15.15,1
901784,BBQ Burger + Süßkartoffeln + Spezial Bun + Spezial Bun,Dry Aged Burger &Co + AF Burger #1 + AF Burger #1 + AF Burger #1,14.9,3
349494,Apfelkuchen,Abfrage Kuchen,0.0,1
261466,"Tausch Menü 8,50€ + 306 Rind Austernsoße 34a + 304 Ente Feigen 25a + 230 Massaman Tofu + Beilage gebr. Reis",Menü 302-207 + Abfrage Menü + Abfrage Menü + Abfrage Menü + Abfrage Curry-Beilage,22.400000000000002,1
1000572,"Fritz Limonaden 0,33l + Zitrone",AFG + AFG,3.5,3
254203,Steak Döner + Dinkelvollkornmehl-Teig + Gemischter Salat + Mais . + Cheese Soße,"Sandwiches & Wraps + AFZ PIZZEN & SCHIFFCHEN Teig + AFO Sandwiches, Wrapes, Box, Menü Extras + AFO Sandwiches, Wrapes, Box, Menü Extras + AFO Sandwiches, Wrapes, Box, Menü Soßen",7.4,2
1655889,Aberlour 10 ans,Whisky,10.0,14
1497719,Hohes C Orange Mit Pfand,Getränke,2.25,7
1210791,"Rhabarberschorle 0,2",Bibite,2.1,1
1395947,M4 Chicken Sal + - + L Guavaschorle0.25 + -,Lunch + Lunch + Lunch Juice + Lunch,10.0,2
384150,"Nounat 7,5dl",Weiss-/Roséweine,75.0,4
1438647,"Coca-Cola zero 0,2",Softdrinks,2.40625,32
423192,Müller Thurgau MTX Domäne Wachau,Weißwein Wachau,35.0,3
1402730,Umbestellung,Haupgerichte,0.5,42
612048,Kartoffel Chili con carne.,Kartoffel,5.900000000000001,3
1533947,B52 4cl,RUM,4.8999999999999995,13
1817606,Saftschorle groß,Saft,3.8,11
1410310,GV Nikolaihof 2015 0.75,Getränke Divers,48.0,4
1982562,Marsala,Amari & Liquori,3.5,2
1409611,Salt Lassi 250ml,Cold Drink,3.0,29
1125558,Fitnessteller_ + Fitness Chicken Nuggets + Standard Menu + Salat Italienisch,Wintersaisonkarte + Option Fitnessteller + Option Beilage Menu + Option Salatsauce,29.5,1
1849099,Berliner Luft 2cl,Kräuterliköre,2.0,59
315945,Schwarzer Tee 0.3,Tees,2.7000000000000006,3
1899294,Ramazotti 4cl + mit Eis & Zitrone,Digestivo + Spirituosen Wahl,4.4,5
1545607,Piepkuchen,Essen,4.5,7
37534,Cappuccino Klein + Istanbul Blend + Hafermilch,Kaffee + Kaffee + Kaffee,1.45,2
277187,Café Latte + Iced,Heißgetränke + AF Kaffee,3.5,2
1294467,Kroketten Veggie,Veggie Tapas,6.886914378029079,619
1697127,Unsere Burger + American + ohne alles + ohne alles,Steaks und Burger + AF Burgerauswahl + AF Fleischgerichte + AF Fleischgerichte,8.400000000000002,16
1228628,Gast 1 + Butter. + Schafskäse. + Brötchen + 2 Spiegeleier + Gouda. + Mehrkornbrötchen + Sucuk.,Ankreuz-Frühstück + AF Belag + AF Belag + AF Belag + AF Belag + AF Belag + AF Belag + AF Belag,13.8,1
1917908,Flat White + Sojamilch,Coffee & hot drinks + Abfragen,3.8000000000000003,1
1279672,Kamaros,Wein Rose,25.0,1
1163137,Burrito Chicken + - + ohne Schwarze Bohnen + ohne Mais + Knobi Mayo,Speisen + AF keine Auswahl + Zwangsabfrage Zutaten + Zwangsabfrage Zutaten + Zwangsabfrage Soße,7.9,1
1881133,Fünfkorn 500g,Brote,4.178186813186813,182
1451190,Kugel Eis + Vanille,Eis/Dessert + Eissorten,1.1999999999999997,14
930569,Insalatina,Tageskarte,3.4239130434782608,23
440931,Jägerschnitzel klein,Gerichte,10.0,11
669224,Zimtsternchen,FRÜHSTÜCKS - EXTRAS,2.7999999999999994,95
1248169,Gutschein 25€   Lookma Steglitz,GUTSCHEIN LOOKMA STEGLITZ,0.0,2
486897,Burger der Woche + /. + + Rosmarin Kartoffeln + //,Burger der Woche_ + AF Toppings_ + AF Beilage_ + AF Dips_,16.8,1
1724878,Nr. 6 MARGHERITA + Ziegenkäse + mit Creme Fraîche + Birne + Rucola + Rotebete Teig + Pistazien,Rund und Bunt Pizza + Extra Belag + Extra Belag + Extra Belag + Extra Belag + Extra Belag + Extra Belag,15.0,1
1723461,Apfelkuchen,Kuchen und Torten,3.1364620938628294,277
